time,value,unit
2018-06-15 03:33:00 +0000,72.31818182,deg F
2018-06-15 03:34:00 +0000,73.61363636,deg F
2018-06-15 03:35:00 +0000,79.04545455,deg F
2018-06-15 03:36:00 +0000,76,deg F
2018-06-15 03:37:00 +0000,65.47727273,deg F
2018-06-15 03:38:00 +0000,76.6955133,deg F
2018-06-15 03:39:00 +0000,62.93181818,deg F
2018-06-15 03:40:00 +0000,61.36363636,deg F
2018-06-15 03:41:00 +0000,65.86363636,deg F
2018-06-15 03:42:00 +0000,60.56818182,deg F
2018-06-15 03:43:00 +0000,68.52272727,deg F
2018-06-15 03:44:00 +0000,65,deg F
2018-06-15 03:45:00 +0000,60.90909091,deg F
2018-06-15 03:46:00 +0000,61.36363636,deg F
2018-06-15 03:47:00 +0000,75.40909091,deg F
2018-06-15 03:48:00 +0000,70.16823557,deg F
2018-06-15 03:49:00 +0000,81.81818182,deg F
2018-06-15 03:50:00 +0000,66,deg F
2018-06-15 03:51:00 +0000,60.56818182,deg F
2018-06-15 03:52:00 +0000,62.72727273,deg F
2018-06-15 03:53:00 +0000,68.53641614,deg F
2018-06-15 03:54:00 +0000,81.81818182,deg F
2018-06-15 03:55:00 +0000,70.02272727,deg F
2018-06-15 03:56:00 +0000,54.06818182,deg F
2018-06-15 03:57:00 +0000,77.20454545,deg F
2018-06-15 03:58:00 +0000,74.65909091,deg F
2018-06-15 03:59:00 +0000,76.22727273,deg F
2018-06-15 04:00:00 +0000,78.40909091,deg F
2018-06-15 04:01:00 +0000,59.18181818,deg F
2018-06-15 04:02:00 +0000,66,deg F
2018-06-15 04:03:00 +0000,67.5,deg F
2018-06-15 04:04:00 +0000,67.09090909,deg F
2018-06-15 04:05:00 +0000,78,deg F
2018-06-15 04:06:00 +0000,57.77272727,deg F
2018-06-15 04:07:00 +0000,62.38636364,deg F
2018-06-15 04:08:00 +0000,73.64704091,deg F
2018-06-15 04:09:00 +0000,59.09090909,deg F
2018-06-15 04:10:00 +0000,65.15909091,deg F
2018-06-15 04:11:00 +0000,76.36363636,deg F
2018-06-15 04:12:00 +0000,72,deg F
2018-06-15 04:13:00 +0000,77,deg F
2018-06-15 04:14:00 +0000,74,deg F
2018-06-15 04:15:00 +0000,65.15909091,deg F
2018-06-15 04:16:00 +0000,63,deg F
2018-06-15 04:17:00 +0000,73.5,deg F
2018-06-15 04:18:00 +0000,61.09090909,deg F
2018-06-15 04:19:00 +0000,65.59090909,deg F
2018-06-15 04:20:00 +0000,65.47727273,deg F
2018-06-15 04:21:00 +0000,62.43181818,deg F
2018-06-15 04:22:00 +0000,71.59090909,deg F
2018-06-15 04:23:00 +0000,63.82743545,deg F
2018-06-15 04:24:00 +0000,54.95454545,deg F
2018-06-15 04:25:00 +0000,66,deg F
2018-06-15 04:26:00 +0000,69.88636364,deg F
2018-06-15 04:27:00 +0000,63.63636364,deg F
2018-06-15 04:28:00 +0000,60.27272727,deg F
2018-06-15 04:29:00 +0000,72.68181818,deg F
2018-06-15 04:30:00 +0000,74.22727273,deg F
2018-06-15 04:31:00 +0000,73.18181818,deg F
2018-06-15 04:32:00 +0000,60,deg F
2018-06-15 04:33:00 +0000,75.25,deg F
2018-06-15 04:34:00 +0000,67.29545455,deg F
2018-06-15 04:35:00 +0000,70.90909091,deg F
2018-06-15 04:36:00 +0000,72.63636364,deg F
2018-06-15 04:37:00 +0000,75,deg F
2018-06-15 04:38:00 +0000,73.64704091,deg F
2018-06-15 04:39:00 +0000,78,deg F
2018-06-15 04:40:00 +0000,62.72727273,deg F
2018-06-15 04:41:00 +0000,64.90909091,deg F
2018-06-15 04:42:00 +0000,70.36363636,deg F
