time,value,unit
2018-06-15 01:44:00 +0000,634.4294213,ppm
2018-06-15 01:45:00 +0000,681.4883721,ppm
2018-06-15 01:46:00 +0000,661.5657112,ppm
2018-06-15 01:47:00 +0000,660.5678745,ppm
2018-06-15 01:48:00 +0000,691.0546241,ppm
2018-06-15 01:49:00 +0000,691.744186,ppm
2018-06-15 01:50:00 +0000,619.5348837,ppm
2018-06-15 01:51:00 +0000,660.7679827,ppm
2018-06-15 01:52:00 +0000,590.7193077,ppm
2018-06-15 01:53:00 +0000,618.3926447,ppm
2018-06-15 01:54:00 +0000,632.9908058,ppm
2018-06-15 01:55:00 +0000,750.0811249,ppm
2018-06-15 01:56:00 +0000,684.427258,ppm
2018-06-15 01:57:00 +0000,647.8399135,ppm
2018-06-15 01:58:00 +0000,665,ppm
2018-06-15 01:59:00 +0000,679.3272039,ppm
2018-06-15 02:00:00 +0000,622.3255814,ppm
2018-06-15 02:01:00 +0000,748.9616009,ppm
2018-06-15 02:02:00 +0000,637.8837209,ppm
2018-06-15 02:03:00 +0000,680.3472147,ppm
2018-06-15 02:04:00 +0000,691.7166036,ppm
2018-06-15 02:05:00 +0000,602.401298,ppm
2018-06-15 02:06:00 +0000,573.7155219,ppm
2018-06-15 02:07:00 +0000,672.5905895,ppm
2018-06-15 02:08:00 +0000,712.1146566,ppm
2018-06-15 02:09:00 +0000,715.6744186,ppm
2018-06-15 02:10:00 +0000,653.4418605,ppm
2018-06-15 02:11:00 +0000,611.851271,ppm
2018-06-15 02:12:00 +0000,637.7501352,ppm
2018-06-15 02:13:00 +0000,650.2974581,ppm
2018-06-15 02:14:00 +0000,698.3839913,ppm
2018-06-15 02:15:00 +0000,747.8420768,ppm
2018-06-15 02:16:00 +0000,649.7912385,ppm
2018-06-15 02:17:00 +0000,667.7339102,ppm
2018-06-15 02:18:00 +0000,651.2709573,ppm
2018-06-15 02:19:00 +0000,667.5527312,ppm
2018-06-15 02:20:00 +0000,715.6744186,ppm
2018-06-15 02:21:00 +0000,712.4651163,ppm
2018-06-15 02:22:00 +0000,651.7425635,ppm
2018-06-15 02:23:00 +0000,666.7387777,ppm
2018-06-15 02:24:00 +0000,767.8939968,ppm
2018-06-15 02:25:00 +0000,652.2444565,ppm
2018-06-15 02:26:00 +0000,644.456463,ppm
2018-06-15 02:27:00 +0000,639.1995673,ppm
2018-06-15 02:28:00 +0000,733.7750135,ppm
2018-06-15 02:29:00 +0000,595.1541374,ppm
2018-06-15 02:30:00 +0000,625.1162791,ppm
2018-06-15 02:31:00 +0000,656.372093,ppm
2018-06-15 02:32:00 +0000,688.9453759,ppm
2018-06-15 02:33:00 +0000,736.6965928,ppm
2018-06-15 02:34:00 +0000,668.6381828,ppm
2018-06-15 02:35:00 +0000,697.9859383,ppm
2018-06-15 02:36:00 +0000,716.744186,ppm
2018-06-15 02:37:00 +0000,596.9280692,ppm
2018-06-15 02:38:00 +0000,638.2455381,ppm
2018-06-15 02:39:00 +0000,689.6744186,ppm
2018-06-15 02:40:00 +0000,612.3958897,ppm
2018-06-15 02:41:00 +0000,672.7095727,ppm
2018-06-15 02:42:00 +0000,622.1179016,ppm
2018-06-15 02:43:00 +0000,679.7458085,ppm
2018-06-15 02:44:00 +0000,669.637642,ppm
2018-06-15 02:45:00 +0000,633.4753921,ppm
2018-06-15 02:46:00 +0000,668.7290427,ppm
2018-06-15 02:47:00 +0000,582.368848,ppm
2018-06-15 02:48:00 +0000,739.2509465,ppm
2018-06-15 02:49:00 +0000,685.8788534,ppm
2018-06-15 02:50:00 +0000,671,ppm
2018-06-15 02:51:00 +0000,700.1162791,ppm
2018-06-15 02:52:00 +0000,734.5073012,ppm
2018-06-15 02:53:00 +0000,622.1179016,ppm
2018-06-15 02:54:00 +0000,709.9729584,ppm
2018-06-15 02:55:00 +0000,690.0075717,ppm
2018-06-15 02:56:00 +0000,678.4186047,ppm
2018-06-15 02:57:00 +0000,701.1627907,ppm
2018-06-15 02:58:00 +0000,658.0854516,ppm
2018-06-15 02:59:00 +0000,756.7982693,ppm
2018-06-15 03:00:00 +0000,661.255814,ppm
2018-06-15 03:01:00 +0000,686.9010276,ppm
2018-06-15 03:02:00 +0000,623.255814,ppm
2018-06-15 03:05:00 +0000,702.8372093,ppm
2018-06-15 03:06:00 +0000,754.1611682,ppm
2018-06-15 03:07:00 +0000,626.0465116,ppm
2018-06-15 03:08:00 +0000,666.5548945,ppm
2018-06-15 03:09:00 +0000,692.7614927,ppm
2018-06-15 03:10:00 +0000,711.0438075,ppm
2018-06-15 03:11:00 +0000,621.1865873,ppm
2018-06-15 03:12:00 +0000,700.1162791,ppm
2018-06-15 03:13:00 +0000,716.744186,ppm
2018-06-15 03:14:00 +0000,702.1654949,ppm
2018-06-15 03:15:00 +0000,640.744186,ppm
2018-06-15 03:16:00 +0000,643.6046512,ppm
2018-06-15 03:17:00 +0000,649.1725257,ppm
2018-06-15 03:18:00 +0000,649.6938886,ppm
2018-06-15 03:19:00 +0000,710.5246079,ppm
2018-06-15 03:20:00 +0000,658.0854516,ppm
2018-06-15 03:21:00 +0000,671.5440779,ppm
2018-06-15 03:22:00 +0000,665.7436452,ppm
2018-06-15 03:23:00 +0000,668.6381828,ppm
2018-06-15 03:24:00 +0000,670.7193077,ppm
2018-06-15 03:25:00 +0000,719.6106003,ppm
2018-06-15 03:26:00 +0000,666.7387777,ppm
2018-06-15 03:27:00 +0000,659.3023256,ppm
2018-06-15 03:28:00 +0000,693.0340725,ppm
2018-06-15 03:29:00 +0000,619.6646836,ppm
2018-06-15 03:30:00 +0000,695.0784208,ppm
2018-06-15 03:31:00 +0000,616.3969713,ppm
2018-06-15 03:32:00 +0000,629.7674419,ppm
2018-06-15 03:33:00 +0000,724.2325581,ppm
2018-06-15 03:34:00 +0000,721.0232558,ppm
2018-06-15 03:35:00 +0000,642.6511628,ppm
2018-06-15 03:36:00 +0000,688.9453759,ppm
2018-06-15 03:37:00 +0000,704.2552731,ppm
2018-06-15 03:38:00 +0000,708.854516,ppm
2018-06-15 03:39:00 +0000,690.6976744,ppm
2018-06-15 03:40:00 +0000,726.372093,ppm
2018-06-15 03:41:00 +0000,693.7674419,ppm
2018-06-15 03:42:00 +0000,663.4505138,ppm
2018-06-15 03:43:00 +0000,601.3628989,ppm
2018-06-15 03:44:00 +0000,728.5116279,ppm
2018-06-15 03:45:00 +0000,678.5289346,ppm
2018-06-15 03:46:00 +0000,726.372093,ppm
2018-06-15 03:47:00 +0000,751.200649,ppm
2018-06-15 03:48:00 +0000,672.6360195,ppm
2018-06-15 03:49:00 +0000,628.6371011,ppm
2018-06-15 03:50:00 +0000,644.5581395,ppm
2018-06-15 03:51:00 +0000,689.5273121,ppm
2018-06-15 03:52:00 +0000,722.8231476,ppm
2018-06-15 03:53:00 +0000,720.6814494,ppm
2018-06-15 03:54:00 +0000,639.7906977,ppm
2018-06-15 03:55:00 +0000,744.4835046,ppm
2018-06-15 03:56:00 +0000,744.4835046,ppm
2018-06-15 03:57:00 +0000,665.5570579,ppm
2018-06-15 03:58:00 +0000,696.9410492,ppm
2018-06-15 03:59:00 +0000,718.5397512,ppm
2018-06-15 04:00:00 +0000,639.7906977,ppm
2018-06-15 04:01:00 +0000,611.4872904,ppm
2018-06-15 04:02:00 +0000,743.2644673,ppm
2018-06-15 04:03:00 +0000,708.4883721,ppm
2018-06-15 04:04:00 +0000,690.6976744,ppm
2018-06-15 04:05:00 +0000,704.2552731,ppm
2018-06-15 04:06:00 +0000,675.634397,ppm
2018-06-15 04:07:00 +0000,615.4878313,ppm
2018-06-15 04:08:00 +0000,757.9177934,ppm
2018-06-15 04:09:00 +0000,599.588967,ppm
2018-06-15 04:10:00 +0000,668.7290427,ppm
2018-06-15 04:11:00 +0000,683.8345051,ppm
2018-06-15 04:12:00 +0000,701.1627907,ppm
2018-06-15 04:13:00 +0000,594.2671714,ppm
2018-06-15 04:14:00 +0000,698.0232558,ppm
2018-06-15 04:15:00 +0000,750.0811249,ppm
2018-06-15 04:16:00 +0000,735.601947,ppm
2018-06-15 04:17:00 +0000,730.1287182,ppm
2018-06-15 04:18:00 +0000,619.3239589,ppm
2018-06-15 04:19:00 +0000,618.6046512,ppm
2018-06-15 04:20:00 +0000,634.4294213,ppm
2018-06-15 04:21:00 +0000,737.7663602,ppm
2018-06-15 04:22:00 +0000,657.644132,ppm
2018-06-15 04:23:00 +0000,692.7906977,ppm
2018-06-15 04:24:00 +0000,665.6398053,ppm
2018-06-15 04:25:00 +0000,680.3472147,ppm
2018-06-15 04:26:00 +0000,649.7912385,ppm
2018-06-15 04:27:00 +0000,682.812331,ppm
2018-06-15 04:28:00 +0000,608.7614927,ppm
2018-06-15 04:29:00 +0000,621.1865873,ppm
2018-06-15 04:30:00 +0000,635.9767442,ppm
2018-06-15 04:31:00 +0000,692.1016766,ppm
2018-06-15 04:32:00 +0000,731.5846403,ppm
2018-06-15 04:33:00 +0000,667.5527312,ppm
2018-06-15 04:34:00 +0000,629.1833423,ppm
2018-06-15 04:35:00 +0000,677.3953488,ppm
2018-06-15 04:36:00 +0000,721.7279611,ppm
2018-06-15 04:37:00 +0000,585.3975122,ppm
2018-06-15 04:38:00 +0000,656.7874527,ppm
2018-06-15 04:39:00 +0000,586.2844781,ppm
2018-06-15 04:40:00 +0000,738.8858843,ppm
2018-06-15 04:41:00 +0000,736.6468361,ppm
2018-06-15 04:42:00 +0000,631.2093023,ppm
2018-06-15 04:43:00 +0000,681.7901568,ppm
2018-06-15 04:44:00 +0000,685.4472688,ppm
2018-06-15 04:45:00 +0000,686.4672796,ppm
2018-06-15 04:46:00 +0000,625.1162791,ppm
2018-06-15 04:47:00 +0000,684.427258,ppm
2018-06-15 04:48:00 +0000,721.0232558,ppm
2018-06-15 04:49:00 +0000,644.9237426,ppm
2018-06-15 04:50:00 +0000,706.3450514,ppm
2018-06-15 04:51:00 +0000,642.5094646,ppm
2018-06-15 04:52:00 +0000,621.1865873,ppm
2018-06-15 04:53:00 +0000,735.601947,ppm
2018-06-15 04:54:00 +0000,654.6695511,ppm
2018-06-15 04:55:00 +0000,665,ppm
2018-06-15 04:56:00 +0000,681.7901568,ppm
2018-06-15 04:57:00 +0000,590.7193077,ppm
2018-06-15 04:58:00 +0000,606.035695,ppm
2018-06-15 04:59:00 +0000,714.6046512,ppm
2018-06-15 05:00:00 +0000,647.8399135,ppm
2018-06-15 05:01:00 +0000,585.3975122,ppm
2018-06-15 05:02:00 +0000,631.0870741,ppm
2018-06-15 05:03:00 +0000,660.7679827,ppm
2018-06-15 05:04:00 +0000,678.7236344,ppm
2018-06-15 05:05:00 +0000,678.3071931,ppm
2018-06-15 05:06:00 +0000,733.4126555,ppm
2018-06-15 05:07:00 +0000,677.3953488,ppm
